id,character,dialog,next_event_id,next_event,name,chapter
972,GUARDA REAL,We could only fall back to the castle.,973,CONVERSATION,INT. CÚSPIDE DEL CASTILLO - ANOCHECER 59,INT. CÚSPIDE DEL CASTILLO - ANOCHECER
973,JUGADOR,What happened to the civilians?,974,CONVERSATION,INT. CÚSPIDE DEL CASTILLO - ANOCHECER 60,INT. CÚSPIDE DEL CASTILLO - ANOCHECER
974,GUARDA REAL,We tried to gather as many as we could...,975,CONVERSATION,INT. CÚSPIDE DEL CASTILLO - ANOCHECER 61,INT. CÚSPIDE DEL CASTILLO - ANOCHECER
975,GUARDA REAL,And we hurried so much that some managed to get in at the last moment...,976,CONVERSATION,INT. CÚSPIDE DEL CASTILLO - ANOCHECER 62,INT. CÚSPIDE DEL CASTILLO - ANOCHECER
976,GUARDA REAL,But not alone.,977,CONVERSATION,INT. CÚSPIDE DEL CASTILLO - ANOCHECER 63,INT. CÚSPIDE DEL CASTILLO - ANOCHECER
977,GUARDA REAL,"The swiftest creatures managed to flank our defenses, chase the civilians, and...",978,CONVERSATION,INT. CÚSPIDE DEL CASTILLO - ANOCHECER 64,INT. CÚSPIDE DEL CASTILLO - ANOCHECER
978,GUARDA REAL,Sneak into the castle with them.,979,CONVERSATION,INT. CÚSPIDE DEL CASTILLO - ANOCHECER 65,INT. CÚSPIDE DEL CASTILLO - ANOCHECER
979,GUARDA REAL,"At that moment, the King ordered every entrance sealed...",980,CONVERSATION,INT. CÚSPIDE DEL CASTILLO - ANOCHECER 66,INT. CÚSPIDE DEL CASTILLO - ANOCHECER
980,GUARDA REAL,But it was already too late.,981,CONVERSATION,INT. CÚSPIDE DEL CASTILLO - ANOCHECER 67,INT. CÚSPIDE DEL CASTILLO - ANOCHECER
981,GUARDA REAL,"As for him, he devised his own evacuation plan.",982,CONVERSATION,INT. CÚSPIDE DEL CASTILLO - ANOCHECER 68,INT. CÚSPIDE DEL CASTILLO - ANOCHECER
982,JUGADOR,Where was the King?,983,CONVERSATION,INT. CÚSPIDE DEL CASTILLO - ANOCHECER 69,INT. CÚSPIDE DEL CASTILLO - ANOCHECER
983,GUARDA REAL,"The King was in his chambers, working on some details of his work.",984,CONVERSATION,INT. CÚSPIDE DEL CASTILLO - ANOCHECER 70,INT. CÚSPIDE DEL CASTILLO - ANOCHECER
984,GUARDA REAL,"When we brought him the first news, he didn't make the slightest comment about it...",985,CONVERSATION,INT. CÚSPIDE DEL CASTILLO - ANOCHECER 71,INT. CÚSPIDE DEL CASTILLO - ANOCHECER
985,GUARDA REAL,...But his nervousness was plain to see.,986,CONVERSATION,INT. CÚSPIDE DEL CASTILLO - ANOCHECER 72,INT. CÚSPIDE DEL CASTILLO - ANOCHECER
986,GUARDA REAL,The air grew so thick you could cut it with one of our pikes.,987,CONVERSATION,INT. CÚSPIDE DEL CASTILLO - ANOCHECER 73,INT. CÚSPIDE DEL CASTILLO - ANOCHECER
987,GUARDA REAL,He didn't want anyone to disturb him at that moment...,988,CONVERSATION,INT. CÚSPIDE DEL CASTILLO - ANOCHECER 74,INT. CÚSPIDE DEL CASTILLO - ANOCHECER
988,GUARDA REAL,"And even less for a ""distraction"" like that to stall his progress.",989,CONVERSATION,INT. CÚSPIDE DEL CASTILLO - ANOCHECER 75,INT. CÚSPIDE DEL CASTILLO - ANOCHECER
989,GUARDA REAL,The first thing he did was put what he was working on somewhere safe.,990,CONVERSATION,INT. CÚSPIDE DEL CASTILLO - ANOCHECER 76,INT. CÚSPIDE DEL CASTILLO - ANOCHECER
990,GUARDA REAL,"Once the creatures reached the castle, he ordered the bridges raised and the entrances blocked.",991,CONVERSATION,INT. CÚSPIDE DEL CASTILLO - ANOCHECER 77,INT. CÚSPIDE DEL CASTILLO - ANOCHECER
991,GUARDA REAL,"...And in the face of our disobedience, since there were still civilians waiting to be rescued...",992,CONVERSATION,INT. CÚSPIDE DEL CASTILLO - ANOCHECER 78,INT. CÚSPIDE DEL CASTILLO - ANOCHECER
992,GUARDA REAL,...He devised his own evacuation plan.,993,CONVERSATION,INT. CÚSPIDE DEL CASTILLO - ANOCHECER 79,INT. CÚSPIDE DEL CASTILLO - ANOCHECER
993,GUARDA REAL,"He gathered the royal family and his court in the Tower, and ordered its door barred.",994,CONVERSATION,INT. CÚSPIDE DEL CASTILLO - ANOCHECER 80,INT. CÚSPIDE DEL CASTILLO - ANOCHECER
994,GUARDA REAL,"Fortunately, some of us still made it in time, and we managed to get inside.",995,CONVERSATION,INT. CÚSPIDE DEL CASTILLO - ANOCHECER 81,INT. CÚSPIDE DEL CASTILLO - ANOCHECER
995,JUGADOR,What did the King intend by confining you here?,996,CONVERSATION,INT. CÚSPIDE DEL CASTILLO - ANOCHECER 82,INT. CÚSPIDE DEL CASTILLO - ANOCHECER
996,GUARDA REAL,"The Guard and the Royal Family wanted to believe he meant to protect us, at first...",997,CONVERSATION,INT. CÚSPIDE DEL CASTILLO - ANOCHECER 83,INT. CÚSPIDE DEL CASTILLO - ANOCHECER
997,GUARDA REAL,But nothing could be further from the truth.,998,CONVERSATION,INT. CÚSPIDE DEL CASTILLO - ANOCHECER 84,INT. CÚSPIDE DEL CASTILLO - ANOCHECER
998,GUARDA REAL,The King wasn't trying to defend us... only to safeguard his piece.,999,CONVERSATION,INT. CÚSPIDE DEL CASTILLO - ANOCHECER 85,INT. CÚSPIDE DEL CASTILLO - ANOCHECER
999,GUARDA REAL,"And since he had locked us in with him, and we couldn't carry out our duties...",1000,CONVERSATION,INT. CÚSPIDE DEL CASTILLO - ANOCHECER 86,INT. CÚSPIDE DEL CASTILLO - ANOCHECER
1000,GUARDA REAL,It was clear he wasn't going to let the opportunity pass.,1001,CONVERSATION,INT. CÚSPIDE DEL CASTILLO - ANOCHECER 87,INT. CÚSPIDE DEL CASTILLO - ANOCHECER
1001,GUARDA REAL,He thought of using us as slaves.,1002,CONVERSATION,INT. CÚSPIDE DEL CASTILLO - ANOCHECER 88,INT. CÚSPIDE DEL CASTILLO - ANOCHECER
1002,GUARDA REAL,To wring us dry so that we could finish for him the work he was never able to complete.,1003,CONVERSATION,INT. CÚSPIDE DEL CASTILLO - ANOCHECER 89,INT. CÚSPIDE DEL CASTILLO - ANOCHECER
1003,GUARDA REAL,"A work extremely ambitious, beyond all logic, that could only be achieved with blood, sweat, and tears...",1004,CONVERSATION,INT. CÚSPIDE DEL CASTILLO - ANOCHECER 90,INT. CÚSPIDE DEL CASTILLO - ANOCHECER
1004,GUARDA REAL,"And he, far from abandoning it because of the siege...",1005,CONVERSATION,INT. CÚSPIDE DEL CASTILLO - ANOCHECER 91,INT. CÚSPIDE DEL CASTILLO - ANOCHECER
1005,GUARDA REAL,Was willing to carry it through to its final consequences.,1006,CONVERSATION,INT. CÚSPIDE DEL CASTILLO - ANOCHECER 92,INT. CÚSPIDE DEL CASTILLO - ANOCHECER
1006,JUGADOR,Why didn't you escape from here?,1007,CONVERSATION,INT. CÚSPIDE DEL CASTILLO - ANOCHECER 93,INT. CÚSPIDE DEL CASTILLO - ANOCHECER
1007,GUARDA REAL,Well...,1008,CONVERSATION,INT. CÚSPIDE DEL CASTILLO - ANOCHECER 94,INT. CÚSPIDE DEL CASTILLO - ANOCHECER
1008,GUARDA REAL,I must confess it's a thought I've tried to avoid at all costs.,1009,CONVERSATION,INT. CÚSPIDE DEL CASTILLO - ANOCHECER 95,INT. CÚSPIDE DEL CASTILLO - ANOCHECER
1009,GUARDA REAL,And I'm sure I haven't been the only guard here who's entertained a similar idea.,1010,CONVERSATION,INT. CÚSPIDE DEL CASTILLO - ANOCHECER 96,INT. CÚSPIDE DEL CASTILLO - ANOCHECER
1010,GUARDA REAL,But it wasn't only my knightly code that kept me from mutiny...,1011,CONVERSATION,INT. CÚSPIDE DEL CASTILLO - ANOCHECER 97,INT. CÚSPIDE DEL CASTILLO - ANOCHECER
1011,GUARDA REAL,My empathy and sense of duty did as well.,1012,CONVERSATION,INT. CÚSPIDE DEL CASTILLO - ANOCHECER 98,INT. CÚSPIDE DEL CASTILLO - ANOCHECER
1012,GUARDA REAL,Thinking that any move could bring grave consequences for the others.,1013,CONVERSATION,INT. CÚSPIDE DEL CASTILLO - ANOCHECER 99,INT. CÚSPIDE DEL CASTILLO - ANOCHECER
1013,GUARDA REAL,"Forgive me, but... I think our people need a bit of fresh air...",1014,CONVERSATION,INT. CÚSPIDE DEL CASTILLO - ANOCHECER 100,INT. CÚSPIDE DEL CASTILLO - ANOCHECER
1014,GUARDA REAL,And we have a lot of work to do.,1015,CONVERSATION,INT. CÚSPIDE DEL CASTILLO - ANOCHECER 101,INT. CÚSPIDE DEL CASTILLO - ANOCHECER
1015,GUARDA REAL,Is there anything else I can help you with?,1016,CONVERSATION,INT. CÚSPIDE DEL CASTILLO - ANOCHECER 102,INT. CÚSPIDE DEL CASTILLO - ANOCHECER
1016,JUGADOR,What happened to the horde?,1017,CONVERSATION,INT. CÚSPIDE DEL CASTILLO - ANOCHECER 103,INT. CÚSPIDE DEL CASTILLO - ANOCHECER
1017,GUARDA REAL,That's a great question.,1018,CONVERSATION,INT. CÚSPIDE DEL CASTILLO - ANOCHECER 104,INT. CÚSPIDE DEL CASTILLO - ANOCHECER
1018,GUARDA REAL,"A few days after we locked ourselves in the castle, the ceaseless noise of the attack... stopped.",1019,CONVERSATION,INT. CÚSPIDE DEL CASTILLO - ANOCHECER 105,INT. CÚSPIDE DEL CASTILLO - ANOCHECER
1019,GUARDA REAL,The creatures left our city.,1020,CONVERSATION,INT. CÚSPIDE DEL CASTILLO - ANOCHECER 106,INT. CÚSPIDE DEL CASTILLO - ANOCHECER
1020,JUGADOR,So... is the city safe again?,1021,CONVERSATION,INT. CÚSPIDE DEL CASTILLO - ANOCHECER 107,INT. CÚSPIDE DEL CASTILLO - ANOCHECER
1021,GUARDA REAL,It will be as soon as we set foot outside this castle...,1022,CONVERSATION,INT. CÚSPIDE DEL CASTILLO - ANOCHECER 108,INT. CÚSPIDE DEL CASTILLO - ANOCHECER
1022,GUARDA REAL,"...And find a worthy heir within the royal family, of course.",1023,CONVERSATION,INT. CÚSPIDE DEL CASTILLO - ANOCHECER 109,INT. CÚSPIDE DEL CASTILLO - ANOCHECER
1023,GUARDA REAL,"As for the monsters, as you've seen, the horde has already left our city...",1024,CONVERSATION,INT. CÚSPIDE DEL CASTILLO - ANOCHECER 110,INT. CÚSPIDE DEL CASTILLO - ANOCHECER
1024,GUARDA REAL,"And for our part, we'll work hard to make everything the way it was before.",1025,CONVERSATION,INT. CÚSPIDE DEL CASTILLO - ANOCHECER 111,INT. CÚSPIDE DEL CASTILLO - ANOCHECER
1025,GUARDA REAL,"Still, it's worrying to know such a danger is roaming free.",1026,CONVERSATION,INT. CÚSPIDE DEL CASTILLO - ANOCHECER 112,INT. CÚSPIDE DEL CASTILLO - ANOCHECER
1026,GUARDA REAL,Not only could it return at any moment... it could also strike civilizations even more defenseless than ours.,1027,CONVERSATION,INT. CÚSPIDE DEL CASTILLO - ANOCHECER 113,INT. CÚSPIDE DEL CASTILLO - ANOCHECER
1027,LIRIA,Wait... Do you think there could be other cities in danger?,1028,CONVERSATION,INT. CÚSPIDE DEL CASTILLO - ANOCHECER 114,INT. CÚSPIDE DEL CASTILLO - ANOCHECER
1028,GUARDA REAL,Yes... It's more than possible.,1029,CONVERSATION,INT. CÚSPIDE DEL CASTILLO - ANOCHECER 115,INT. CÚSPIDE DEL CASTILLO - ANOCHECER
1029,GUARDA REAL,"Just a few leagues from here, to the west, lies Hushgrove Village.",1030,CONVERSATION,INT. CÚSPIDE DEL CASTILLO - ANOCHECER 116,INT. CÚSPIDE DEL CASTILLO - ANOCHECER
1030,GUARDA REAL,"It's a rural village, with barely a couple dozen inhabitants...",1031,CONVERSATION,INT. CÚSPIDE DEL CASTILLO - ANOCHECER 117,INT. CÚSPIDE DEL CASTILLO - ANOCHECER
1031,GUARDA REAL,They could never face something like that.,1032,CONVERSATION,INT. CÚSPIDE DEL CASTILLO - ANOCHECER 118,INT. CÚSPIDE DEL CASTILLO - ANOCHECER
1032,GUARDA REAL,On occasion they've turned to us for defense...,1033,CONVERSATION,INT. CÚSPIDE DEL CASTILLO - ANOCHECER 119,INT. CÚSPIDE DEL CASTILLO - ANOCHECER
1033,GUARDA REAL,...But right now our city is badly weakened.,1034,CONVERSATION,INT. CÚSPIDE DEL CASTILLO - ANOCHECER 120,INT. CÚSPIDE DEL CASTILLO - ANOCHECER
1034,GUARDA REAL,We can't afford to sacrifice our scarce troops on a rescue mission.,1035,CONVERSATION,INT. CÚSPIDE DEL CASTILLO - ANOCHECER 121,INT. CÚSPIDE DEL CASTILLO - ANOCHECER
1035,GUARDA REAL,"But as commander, I'll do everything in my power to establish communication with the village.",1036,CONVERSATION,INT. CÚSPIDE DEL CASTILLO - ANOCHECER 122,INT. CÚSPIDE DEL CASTILLO - ANOCHECER
1036,GUARDA REAL,Just as I'll do whatever is necessary to provide security for my people.,1037,CONVERSATION,INT. CÚSPIDE DEL CASTILLO - ANOCHECER 123,INT. CÚSPIDE DEL CASTILLO - ANOCHECER
1037,GUARDA REAL,"Now, if you'll excuse me, we need to get out of here.",1038,CONVERSATION,INT. CÚSPIDE DEL CASTILLO - ANOCHECER 124,INT. CÚSPIDE DEL CASTILLO - ANOCHECER
1038,GUARDA REAL,I hope I've answered your most urgent questions...,1039,CONVERSATION,INT. CÚSPIDE DEL CASTILLO - ANOCHECER 125,INT. CÚSPIDE DEL CASTILLO - ANOCHECER
1039,GUARDA REAL,"...And I beg you, please, accept this as a token of our gratitude.",1040,CONVERSATION,INT. CÚSPIDE DEL CASTILLO - ANOCHECER 126,INT. CÚSPIDE DEL CASTILLO - ANOCHECER
1040,GUARDA REAL,Vigilaris will always be in your debt.,1041,CONVERSATION,INT. CÚSPIDE DEL CASTILLO - ANOCHECER 127,INT. CÚSPIDE DEL CASTILLO - ANOCHECER
1041,GUARDA REAL,Praise be to the Divine!,,END,INT. CÚSPIDE DEL CASTILLO - ANOCHECER 128,INT. CÚSPIDE DEL CASTILLO - ANOCHECER
1042,LIRIA,Ugh... What an experience.,1043,CONVERSATION,EXT. AFUERAS DEL CASTILLO - ANOCHECER 1,EXT. AFUERAS DEL CASTILLO - ANOCHECER
1043,LIRIA,All of this feels kind of... surreal.,1044,CONVERSATION,EXT. AFUERAS DEL CASTILLO - ANOCHECER 2,EXT. AFUERAS DEL CASTILLO - ANOCHECER
1044,LIRIA,Don't you think?,1045,CONVERSATION,EXT. AFUERAS DEL CASTILLO - ANOCHECER 3,EXT. AFUERAS DEL CASTILLO - ANOCHECER
1045,LIRIA,It's only been a few days since you arrived in this kingdom...,1046,CONVERSATION,EXT. AFUERAS DEL CASTILLO - ANOCHECER 4,EXT. AFUERAS DEL CASTILLO - ANOCHECER
1046,LIRIA,We didn't even know each other until then.,1047,CONVERSATION,EXT. AFUERAS DEL CASTILLO - ANOCHECER 5,EXT. AFUERAS DEL CASTILLO - ANOCHECER
1047,LIRIA,"We made it to the city looking for shelter, a place to recover.",1048,CONVERSATION,EXT. AFUERAS DEL CASTILLO - ANOCHECER 6,EXT. AFUERAS DEL CASTILLO - ANOCHECER
1048,LIRIA,"And, in the end, we were the ones who restored order to the city.",1049,CONVERSATION,EXT. AFUERAS DEL CASTILLO - ANOCHECER 7,EXT. AFUERAS DEL CASTILLO - ANOCHECER
1049,LIRIA,Some even consider us heroes...,1050,CONVERSATION,EXT. AFUERAS DEL CASTILLO - ANOCHECER 8,EXT. AFUERAS DEL CASTILLO - ANOCHECER
1050,LIRIA,"Who would have thought it, NAME?",1051,CONVERSATION,EXT. AFUERAS DEL CASTILLO - ANOCHECER 9,EXT. AFUERAS DEL CASTILLO - ANOCHECER
1051,LIRIA,Even though nothing we do will let us undo the people's suffering...,1052,CONVERSATION,EXT. AFUERAS DEL CASTILLO - ANOCHECER 10,EXT. AFUERAS DEL CASTILLO - ANOCHECER
1052,LIRIA,Or bring back those who are no longer here.,1053,CONVERSATION,EXT. AFUERAS DEL CASTILLO - ANOCHECER 11,EXT. AFUERAS DEL CASTILLO - ANOCHECER
1053,LIRIA,Damn Hordric... How could he allow something like this?,1054,CONVERSATION,EXT. AFUERAS DEL CASTILLO - ANOCHECER 12,EXT. AFUERAS DEL CASTILLO - ANOCHECER
1054,LIRIA,How could he be so blinded by his own obsession?,1055,CONVERSATION,EXT. AFUERAS DEL CASTILLO - ANOCHECER 13,EXT. AFUERAS DEL CASTILLO - ANOCHECER
1055,JUGADOR,Was he always like that?,1056,CONVERSATION,EXT. AFUERAS DEL CASTILLO - ANOCHECER 14,EXT. AFUERAS DEL CASTILLO - ANOCHECER
1056,LIRIA,"No... Or at least, I never got that impression.",1057,CONVERSATION,EXT. AFUERAS DEL CASTILLO - ANOCHECER 15,EXT. AFUERAS DEL CASTILLO - ANOCHECER
1057,LIRIA,"In the past, Hordric was a respected king who earned the people's affection and acceptance.",1058,CONVERSATION,EXT. AFUERAS DEL CASTILLO - ANOCHECER 16,EXT. AFUERAS DEL CASTILLO - ANOCHECER
1058,LIRIA,"Far from being a tyrant, he was a close, human king, with his own concerns.",1059,CONVERSATION,EXT. AFUERAS DEL CASTILLO - ANOCHECER 17,EXT. AFUERAS DEL CASTILLO - ANOCHECER
1059,LIRIA,He would proudly speak of the great artists and craftsmen of his city.,1060,CONVERSATION,EXT. AFUERAS DEL CASTILLO - ANOCHECER 18,EXT. AFUERAS DEL CASTILLO - ANOCHECER
1060,LIRIA,He valued their work and their art. You could almost say he revered them.,1061,CONVERSATION,EXT. AFUERAS DEL CASTILLO - ANOCHECER 19,EXT. AFUERAS DEL CASTILLO - ANOCHECER
1061,LIRIA,"But one day, probably eaten away by envy or by the need to feel part of what he loved...",1062,CONVERSATION,EXT. AFUERAS DEL CASTILLO - ANOCHECER 20,EXT. AFUERAS DEL CASTILLO - ANOCHECER
1062,LIRIA,He decided to begin his own masterpiece.,1063,CONVERSATION,EXT. AFUERAS DEL CASTILLO - ANOCHECER 21,EXT. AFUERAS DEL CASTILLO - ANOCHECER
1063,LIRIA,I have no doubt that was the beginning of the end.,1064,CONVERSATION,EXT. AFUERAS DEL CASTILLO - ANOCHECER 22,EXT. AFUERAS DEL CASTILLO - ANOCHECER
1064,LIRIA,Anyway... I suppose it's better not to think too much about things we can't change.,1065,CONVERSATION,EXT. AFUERAS DEL CASTILLO - ANOCHECER 23,EXT. AFUERAS DEL CASTILLO - ANOCHECER
1065,LIRIA,Let's stay in the present.,1066,CONVERSATION,EXT. AFUERAS DEL CASTILLO - ANOCHECER 24,EXT. AFUERAS DEL CASTILLO - ANOCHECER
1066,JUGADOR,Hordric is in the past,1067,CONVERSATION,EXT. AFUERAS DEL CASTILLO - ANOCHECER 25,EXT. AFUERAS DEL CASTILLO - ANOCHECER
1067,LIRIA,"It's true, NAME...",1068,CONVERSATION,EXT. AFUERAS DEL CASTILLO - ANOCHECER 26,EXT. AFUERAS DEL CASTILLO - ANOCHECER
1068,LIRIA,You're absolutely right.,1069,CONVERSATION,EXT. AFUERAS DEL CASTILLO - ANOCHECER 27,EXT. AFUERAS DEL CASTILLO - ANOCHECER
1069,LIRIA,"For me it's almost inevitable, because I never imagined a once-respected king could end up like this.",1070,CONVERSATION,EXT. AFUERAS DEL CASTILLO - ANOCHECER 28,EXT. AFUERAS DEL CASTILLO - ANOCHECER
1070,LIRIA,But we shouldn't keep devoting our time and energy to that corrupt man.,1071,CONVERSATION,EXT. AFUERAS DEL CASTILLO - ANOCHECER 29,EXT. AFUERAS DEL CASTILLO - ANOCHECER
1071,LIRIA,Especially when there are people who need us far more than he does.,1072,CONVERSATION,EXT. AFUERAS DEL CASTILLO - ANOCHECER 30,EXT. AFUERAS DEL CASTILLO - ANOCHECER
1072,LIRIA,Did you pay attention to what that royal guard said?,1073,CONVERSATION,EXT. AFUERAS DEL CASTILLO - ANOCHECER 31,EXT. AFUERAS DEL CASTILLO - ANOCHECER
1073,LIRIA,About that little village... Hushgrove Village.,1074,CONVERSATION,EXT. AFUERAS DEL CASTILLO - ANOCHECER 32,EXT. AFUERAS DEL CASTILLO - ANOCHECER
1074,LIRIA,It seems the horde might be headed there.,1075,CONVERSATION,EXT. AFUERAS DEL CASTILLO - ANOCHECER 33,EXT. AFUERAS DEL CASTILLO - ANOCHECER
1075,LIRIA,Seeing the scourge it's been for the city...,1076,CONVERSATION,EXT. AFUERAS DEL CASTILLO - ANOCHECER 34,EXT. AFUERAS DEL CASTILLO - ANOCHECER
1076,LIRIA,I don't even want to imagine what they could do to a village that size.,1077,CONVERSATION,EXT. AFUERAS DEL CASTILLO - ANOCHECER 35,EXT. AFUERAS DEL CASTILLO - ANOCHECER
1077,LIRIA,Sheesh...,1078,CONVERSATION,EXT. AFUERAS DEL CASTILLO - ANOCHECER 36,EXT. AFUERAS DEL CASTILLO - ANOCHECER
1078,LIRIA,"I'd love for us to take the night off, NAME.",1079,CONVERSATION,EXT. AFUERAS DEL CASTILLO - ANOCHECER 37,EXT. AFUERAS DEL CASTILLO - ANOCHECER
1079,LIRIA,I can't wait for us to sit around a campfire and enjoy a good feast.,1080,CONVERSATION,EXT. AFUERAS DEL CASTILLO - ANOCHECER 38,EXT. AFUERAS DEL CASTILLO - ANOCHECER
1080,LIRIA,But... I think duty is calling us.,1081,CONVERSATION,EXT. AFUERAS DEL CASTILLO - ANOCHECER 39,EXT. AFUERAS DEL CASTILLO - ANOCHECER
1081,LIRIA,We must head west as soon as possible.,1082,CONVERSATION,EXT. AFUERAS DEL CASTILLO - ANOCHECER 40,EXT. AFUERAS DEL CASTILLO - ANOCHECER
1082,LIRIA,Let's save Hushgrove Village!,,END,EXT. AFUERAS DEL CASTILLO - ANOCHECER 41,EXT. AFUERAS DEL CASTILLO - ANOCHECER
